gene_id	gene_name	log2FoldChange.ribo.rna.guide1.293	padj.ribo.rna.guide1.293	log2FoldChange.ribo.rna.guide2.293	padj.ribo.rna.guide2.293	log2FoldChange.ribo.rna.KO.WT	padj.ribo.rna.KO.WT
ENSG00000225673.3	RP11-641C17.3	-3.578788	NA	-3.42044	NA	-3.499768	NA
ENSG00000225674.1	IPO7P2	-4.216084	NA	-4.057736	NA	-4.13709	NA
ENSG00000225678.2	AP000619.5	-0.4986367	NA	-0.354898	NA	-0.4341026	NA
ENSG00000225681.2	AC005730.2	-2.039698	NA	-0.368966	NA	-1.239268	NA
ENSG00000225693.1	RP11-54K16.2	0.8977668	NA	2.176641	NA	1.865052	NA
ENSG00000225695.1	HNRNPA1P35	0.4479453	NA	-0.00833948	NA	0.2941674	NA
ENSG00000225697.6	SLC26A6	-0.1113208	1	0.1102518	1	-0.00385216	0.9999674
ENSG00000225705.2	AC004899.3	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000225706.1	RP11-75C9.1	-0.4165684	1	0.08884062	1	-0.145538	0.9999674
ENSG00000225712.1	ATP5G2P1	NA	NA	NA	NA	NA	NA
ENSG00000225715.1	RP11-325E14.5	3.533742	NA	2.681614	NA	3.152928	NA
ENSG00000225718.1	RP11-3P22.2	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000225721.1	RP11-269F19.2	-0.506499	NA	0.6796612	NA	0.2197151	NA
ENSG00000225722.1	RP11-706O15.8	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000225733.1	FGD5-AS1	0.08098063	1	0.2894491	1	0.1845004	0.9999674
ENSG00000225739.1	NPM1P18	1.849635	NA	3.090203	NA	2.635776	NA
ENSG00000225742.1	RP11-513G11.4	-1.543868	NA	1.522369	NA	0.3259268	NA
ENSG00000225762.1	RP11-511I2.2	-3.185045	1	-3.64941	1	-3.451035	0.9999674
ENSG00000225764.1	LEPREL1-AS1	-0.4284199	NA	-1.761809	NA	-1.131376	NA
ENSG00000225766.4	RP11-468E2.9	2.97635	NA	1.590701	NA	2.418462	NA
ENSG00000225768.1	RP11-127O4.3	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000225770.1	AC092933.3	1.931483	NA	-0.3549906	NA	0.959505	NA
ENSG00000225778.1	PROSER2-AS1	-3.533274	NA	0.4768629	NA	-1.131475	NA
ENSG00000225783.2	MIAT	1.752737	1	3.02944	1	2.380924	0.9999674
ENSG00000225784.5	RP11-592B15.4	0.8665089	1	1.022134	1	0.9511057	0.9999674
ENSG00000225786.2	AL590639.1	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000225787.1	LSM3P3	-0.2691788	1	-0.01104485	1	-0.1251626	0.9999674
ENSG00000225791.2	TRAM2-AS1	-0.4881054	1	-0.1102878	1	-0.3065965	0.9999674
ENSG00000225792.1	AC004540.4	-1.451064	1	-0.1032541	1	-0.529013	0.9999674
ENSG00000225793.2	RP1-234P15.4	0.4704677	1	1.01418	1	0.7599227	0.9999674
ENSG00000225803.1	MRPS11P1	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000225806.3	RP1-309F20.3	1.754395	NA	-2.02133	NA	0.4312517	NA
ENSG00000225807.1	RP11-44M6.1	1.078587	NA	-1.765418	NA	0.002709263	NA
ENSG00000225813.1	AC009299.4	2.406033	NA	-0.4791791	NA	0.9770265	NA
ENSG00000225814.1	GRPEL2P2	-0.5373809	1	-0.6284502	1	-0.5841107	0.9999674
ENSG00000225822.3	UBXN7-AS1	-0.1294263	1	0.2357464	1	0.03895889	0.9999674
ENSG00000225823.1	RPL7P45	2.489	NA	-0.3550068	NA	1.413181	NA
ENSG00000225828.1	FAM229A	0.4596781	1	0.5624428	1	0.5163785	0.9999674
ENSG00000225830.6	ERCC6	-0.3095131	1	-0.2120157	1	-0.2680873	0.9999674
ENSG00000225839.2	TRMT2B-AS1	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000225840.1	AC010970.2	-4.536422	1	-1.986651	1	-2.493218	0.9999674
ENSG00000225846.4	RP11-630D6.1	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000225849.1	MKRN7P	-4.405665	NA	-4.86402	NA	-4.705862	NA
ENSG00000225850.2	RP11-452K12.4	1.583918	NA	2.796417	NA	2.09582	NA
ENSG00000225854.2	RP11-569G9.7	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000225855.2	RUSC1-AS1	-1.840332	1	-0.5229705	1	-1.084189	0.9999674
ENSG00000225856.2	PCNPP2	0.9949401	NA	-0.3549633	NA	0.2871977	NA
ENSG00000225858.1	RP1-172N19.3	-0.4119592	NA	-4.101778	NA	-1.497211	NA
ENSG00000225860.2	RP11-1018N14.2	0.9948989	NA	1.060757	NA	1.048276	NA
ENSG00000225870.1	LINC00368	-2.039693	NA	-0.4655896	NA	-1.239268	NA
ENSG00000225871.2	RP11-495P10.10	-2.006886	NA	1.060866	NA	-0.4341026	NA
ENSG00000225880.4	LINC00115	-3.916948	1	-0.4220597	1	-1.405534	0.9999674
ENSG00000225881.1	AC009365.4	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000225882.1	RP3-410B11.1	3.086542	NA	-0.2410557	NA	1.996843	NA
ENSG00000225886.1	RP11-288L9.4	0.9948964	NA	1.157359	NA	1.048276	NA
ENSG00000225889.3	AC074289.1	-0.4807386	1	0.1946741	1	-0.248391	0.9999674
ENSG00000225892.3	RP11-384K6.2	-2.013902	1	-1.917486	1	-1.969409	0.9999674
ENSG00000225895.1	TRAPPC2P8	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000225899.3	FRG2B	0.3145009	1	1.242608	1	0.4036901	0.9999674
ENSG00000225900.1	AC019171.4	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000225912.1	RP13-258O15.1	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000225913.2	RP11-57C13.6	-0.6740939	1	0.4566161	1	-0.09010784	0.9999674
ENSG00000225914.1	XXbac-BPG154L12.4	-1.745511	1	-1.05452	1	-1.406002	0.9999674
ENSG00000225918.1	AC073331.2	-2.138584	1	-1.050599	1	-1.633695	0.9999674
ENSG00000225921.2	NOL7	0.2053094	1	0.03955466	1	0.1099037	0.9999674
ENSG00000225922.1	RP11-57G10.1	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000225924.1	RP1-111D6.2	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000225928.2	CACYBPP1	1.133165	NA	-0.3496986	NA	0.5222456	NA
ENSG00000225930.3	AC026150.5	1.463128	1	1.91225	1	1.688677	0.9999674
ENSG00000225933.1	AC133965.1	-0.001180528	NA	-2.899799	NA	-1.080361	NA
ENSG00000225934.2	RP4-566D2.1	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000225938.1	RP4-575N6.4	1.485971	NA	1.061556	NA	1.541218	NA
ENSG00000225945.1	RP3-441A12.1	0.5087479	NA	1.157393	NA	0.8601002	NA
ENSG00000225948.2	RP11-554I8.1	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000225950.3	NTF4	-0.9838176	NA	0.5974251	NA	-0.1993803	NA
ENSG00000225953.2	SATB2-AS1	0.2541432	1	0.5207434	1	0.3859064	0.9999674
ENSG00000225963.3	AC009950.2	-1.437727	NA	-2.291596	NA	-1.821658	NA
ENSG00000225964.1	AC017076.5	-2.842705	NA	-4.101636	NA	-3.459765	NA
ENSG00000225968.4	ELFN1	0.6349751	1	0.2593142	1	0.414363	0.9999674
ENSG00000225971.1	CTA-85E5.6	2.547255	NA	1.680586	NA	2.153684	NA
ENSG00000225972.1	MTND1P23	-0.9665287	1	1.280482	1	0.04352553	0.9999674
ENSG00000225973.3	RP11-139H15.1	-0.02622431	1	-0.2563628	1	-0.1389412	0.9999674
ENSG00000225975.2	AC074138.3	-0.2823648	1	-0.4837436	1	-0.3886913	0.9999674
ENSG00000225978.2	HAR1A	-0.787083	NA	-2.283104	NA	-1.786521	NA
ENSG00000225984.1	HMGB1P26	-3.959501	NA	-2.288749	NA	-3.159129	NA
ENSG00000225990.2	SNRPEP7	0.4830846	NA	-1.88139	NA	-0.5171052	NA
ENSG00000225991.1	RP11-731I19.1	0.9039414	NA	1.157361	NA	0.9774757	NA
ENSG00000225995.1	ATP5A1P9	-2.854373	NA	-2.696025	NA	-2.775323	NA
ENSG00000226002.1	RP11-460N20.5	-0.3313258	NA	0.1642755	NA	-0.05196137	NA
ENSG00000226003.2	RP11-312J18.3	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000226005.3	RP11-464C19.3	-1.923729	NA	-0.2529987	NA	-1.123277	NA
ENSG00000226007.2	RP11-211N8.2	0.7518845	1	1.516974	1	1.269329	0.9999674
ENSG00000226009.1	KCNIP2-AS1	-2.033712	NA	-2.370176	NA	-2.281778	NA
ENSG00000226015.2	CCT8P1	2.864061	1	1.377653	1	2.29752	0.9999674
ENSG00000226016.1	RPL36AP55	2.009488	NA	-0.3549929	NA	1.009372	NA
ENSG00000226017.2	PRICKLE2-AS3	0.5158774	NA	-0.3549276	NA	0.2880699	NA
ENSG00000226023.2	CT47A6	NA	NA	NA	NA	NA	NA
ENSG00000226026.1	RP11-57H12.3	-0.6990198	1	-0.810717	1	-0.7388483	0.9999674
ENSG00000226029.1	RP4-798A10.2	-4.319662	NA	-5.125434	NA	-4.833333	NA
ENSG00000226031.1	FGF13-AS1	1.15663	NA	-0.1434369	NA	0.9116761	NA
ENSG00000226038.4	PPIAP21	0.5888969	NA	-0.3383024	NA	0.1704041	NA
ENSG00000226040.2	AC005740.3	2.009442	NA	1.060728	NA	1.567858	NA
ENSG00000226043.1	AP000705.7	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000226045.1	AC009274.6	-2.006886	NA	1.060866	NA	-0.4341026	NA
ENSG00000226049.3	TLK2P1	2.432481	NA	-0.3550052	NA	1.360319	NA
ENSG00000226051.2	ZNF503-AS1	0.4145456	NA	-1.759817	NA	-0.7391742	NA
ENSG00000226053.1	RP5-1070A16.1	-3.417296	NA	-0.2529395	NA	-1.84458	NA
ENSG00000226054.1	MEMO1P1	0.08234348	1	-0.3694682	1	-0.08995161	0.9999674
ENSG00000226055.2	PAICSP1	-1.935941	NA	-0.4743844	NA	-1.128617	NA
ENSG00000226065.1	AC108938.2	0.9949401	NA	-0.3549633	NA	0.2871977	NA
ENSG00000226067.2	RP11-403I13.7	-0.2743751	1	1.45178	1	0.2456422	0.9999674
ENSG00000226068.1	HNRNPA3P4	2.009545	NA	-1.762247	NA	0.2880699	NA
ENSG00000226070.1	RP11-552E20.4	-1.54982	NA	-2.899752	NA	-2.257703	NA
ENSG00000226080.1	RP11-345J13.1	2.916514	NA	2.577347	NA	2.746754	NA
ENSG00000226081.2	USP12PX	2.931618	NA	-0.3550197	NA	1.849839	NA
ENSG00000226082.2	RP11-24H1.1	-2.006952	NA	3.358046	NA	1.724379	NA
ENSG00000226083.1	SLC39A12-AS1	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000226085.2	UQCRFS1P1	3.078742	0.2657339	2.452335	0.2657339	2.763802	0.03902958
ENSG00000226086.5	EIF3LP3	-0.5133412	NA	2.17283	NA	1.17523	NA
ENSG00000226087.1	AC106869.2	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000226088.1	RP11-180O5.2	0.6396969	NA	0.2612659	NA	0.397496	NA
ENSG00000226091.3	LINC00937	-0.3587782	1	0.1203153	1	-0.1274109	0.9999674
ENSG00000226098.3	RP11-53M11.2	1.849667	NA	2.172758	NA	2.030776	NA
ENSG00000226102.2	SEPT7P3	7.147536	1	4.99635	1	6.381927	0.9999674
ENSG00000226104.1	AC011475.1	0.9039414	NA	1.157361	NA	0.9774757	NA
ENSG00000226113.1	RP11-672F9.1	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000226116.1	USP9YP6	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000226121.1	AHCTF1P1	-1.235297	1	-2.719492	1	-1.990757	0.9999674
ENSG00000226124.2	FTCDNL1	0.572614	1	-0.8278958	1	-0.3659503	0.9999674
ENSG00000226125.1	AC098823.3	-0.9398974	NA	0.8155882	NA	-0.2324179	NA
ENSG00000226126.2	PSMC1P12	-4.479601	NA	0.5676776	NA	-1.81761	NA
ENSG00000226129.1	RP11-157L3.5	-1.617055	NA	-3.903525	NA	-2.588352	NA
ENSG00000226131.1	AC073465.3	3.532963	NA	4.811712	NA	4.169032	NA
ENSG00000226132.1	RPS3AP46	0.9948714	NA	2.003134	NA	1.619735	NA
ENSG00000226137.3	BAIAP2-AS1	-0.03247077	1	0.1710079	1	0.064261	0.9999674
ENSG00000226138.3	RP1-228P16.7	-2.959256	NA	-2.800908	NA	-2.880211	NA
ENSG00000226141.1	AF277315.13	0.9949401	NA	-0.3549633	NA	0.2871977	NA
ENSG00000226142.2	RPL35P8	-1.923729	NA	-0.2529987	NA	-1.123277	NA
ENSG00000226144.2	RPS27AP3	2.846349	NA	-0.3550172	NA	1.768804	NA
ENSG00000226147.1	TUBBP10	-0.6780321	NA	0.2985959	NA	-0.2162046	NA
ENSG00000226155.1	AC124944.3	-0.5064378	NA	-1.765378	NA	-1.123277	NA
ENSG00000226160.1	LA16c-17H1.3	0.08899887	1	0.141181	1	0.1187353	0.9999674
ENSG00000226161.1	EIF4A1P5	0.3009838	NA	1.077898	NA	0.7220169	NA
ENSG00000226174.2	TEX22	0.7320532	1	-0.6071095	1	0.2280229	0.9999674
ENSG00000226179.1	LINC00685	-1.51495	NA	-1.356375	NA	-1.431327	NA
ENSG00000226183.1	RANP7	-2.959296	NA	-1.385196	NA	-2.158894	NA
ENSG00000226186.1	TCEB1P21	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000226188.2	HNRNPA1P3	-2.039698	NA	-0.368966	NA	-1.239268	NA
ENSG00000226196.1	RP11-373J16.2	1.185979	NA	-0.2530765	NA	0.6055143	NA
ENSG00000226200.2	RP11-50E11.3	-0.2598215	1	0.05794094	1	-0.1248456	0.9999674
ENSG00000226203.1	RP4-760C5.5	-0.5180894	NA	-0.3542797	NA	-0.433471	NA
ENSG00000226208.1	RP11-99H8.1	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000226209.1	AL138764.1	-0.6173529	1	-0.03908555	1	-0.3334455	0.9999674
ENSG00000226210.3	ABC7-42389800N19.1	0.1305186	1	-0.1452617	1	-0.002043482	0.9999674
ENSG00000226212.2	TRGV6	1.1332	NA	-1.765419	NA	0.05406844	NA
ENSG00000226221.1	AC022431.1	-0.005066993	NA	0.6449679	NA	0.376857	NA
ENSG00000226222.3	RP11-753E22.3	1.931483	NA	-0.3549906	NA	0.959505	NA
ENSG00000226226.1	SLMO2P1	2.009439	NA	1.157329	NA	1.628478	NA
ENSG00000226232.4	RP11-419C5.2	3.815071	NA	-1.888984	NA	1.367037	NA
ENSG00000226233.1	RP1-151B14.9	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000226235.1	LEMD1-AS1	0.7358163	NA	-1.399572	NA	-0.4200858	NA
ENSG00000226237.1	RP11-276H19.1	-0.4606801	NA	-0.8823956	NA	-0.5607683	NA
ENSG00000226239.1	RP1-310O13.7	-1.923726	NA	-0.3496221	NA	-1.123277	NA
ENSG00000226240.1	LINC00381	-1.116057	NA	-3.903538	NA	-2.188369	NA
ENSG00000226241.2	LL0XNC01-221F2.2	-1.923763	NA	-3.641806	NA	-3.602423	NA
ENSG00000226242.1	RPS17P8	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000226243.1	RPL37AP1	-1.778204	NA	-0.4662679	NA	-0.8992311	NA
ENSG00000226246.1	KRT18P36	NA	NA	NA	NA	NA	NA
ENSG00000226250.1	LINC00408	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000226251.1	RP11-15I11.3	3.342542	NA	1.056068	NA	2.370645	NA
ENSG00000226259.6	GTF2H2B	0.0594197	1	0.1744134	1	0.1162142	0.9999674
ENSG00000226266.2	AC009961.3	-0.2837705	1	-0.2013095	1	-0.234566	0.9999674
ENSG00000226268.2	RP11-61N20.3	0.2869145	1	0.07238641	1	0.1797065	0.9999674
ENSG00000226273.2	AC079305.5	1.279728	NA	-1.155659	NA	0.263767	NA
ENSG00000226278.1	PSPHP1	3.652033	NA	3.17589	NA	3.42181	NA
ENSG00000226279.2	AC005682.7	1.059102	NA	-0.4363214	NA	0.2255499	NA
ENSG00000226287.3	TMEM191A	0.5252289	1	-0.3318072	1	0.1554675	0.9999674
ENSG00000226292.1	RP11-7G12.1	1.20259	NA	0.0872867	NA	0.7329011	NA
ENSG00000226297.1	AC007677.2	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000226301.3	PDCL3P1	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000226306.6	NPY6R	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000226308.1	RP4-813D12.3	4.944631	NA	1.719574	NA	2.613208	NA
ENSG00000226309.1	SMARCE1P2	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000226310.1	RP3-323P24.3	-5.206112	NA	-4.102072	NA	-4.881142	NA
ENSG00000226314.3	ZNF192P1	-0.07915567	1	0.05281658	1	-0.01021706	0.9999674
ENSG00000226317.2	LINC00351	-0.5315495	NA	1.11946	NA	0.5740762	NA
ENSG00000226318.1	RP11-474D14.2	3.472153	NA	2.160229	NA	2.954055	NA
ENSG00000226321.3	AC104809.3	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000226328.2	CTA-217C2.1	-0.08086684	1	-0.2089538	1	-0.1334662	0.9999674
ENSG00000226332.2	RP11-157P1.4	-1.539846	NA	-0.3548538	NA	-1.127913	NA
ENSG00000226339.1	RPS26P56	-0.415499	NA	-0.2530364	NA	-0.3621951	NA
ENSG00000226340.1	AC105402.3	-1.935967	NA	-0.3548572	NA	-1.155419	NA
ENSG00000226342.1	NMD3P1	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000226356.2	RPS6P20	-2.854373	NA	-2.696025	NA	-2.775323	NA
ENSG00000226359.1	AC055811.5	1.151755	NA	-0.5646425	NA	0.7671622	NA
ENSG00000226360.4	RPL10AP6	-2.85447	NA	0.7491662	NA	-0.1683426	NA
ENSG00000226363.3	AC009336.24	1.265568	1	1.540835	1	1.375639	0.9999674
ENSG00000226364.1	AC102948.2	6.009193	NA	3.051152	NA	5.116901	NA
ENSG00000226372.1	DCAF8L1	-0.5151704	NA	-1.892132	NA	-1.157378	NA
ENSG00000226377.1	AC084809.2	3.440558	NA	3.603021	NA	3.492321	NA
ENSG00000226380.3	MIR29B1	2.206745	NA	0.2183527	NA	1.525389	NA
ENSG00000226381.3	RP11-119F19.2	-0.6144052	1	-0.7039981	1	-0.6646928	0.9999674
ENSG00000226383.1	AC093375.1	-1.479735	1	-0.5511122	1	-1.100476	0.9999674
ENSG00000226386.1	PARD3-AS1	-1.594956	NA	-0.3564785	NA	-0.8500327	NA
ENSG00000226394.2	RP11-413E1.2	1.849664	NA	2.090043	NA	1.983656	NA
ENSG00000226396.1	RPS14P3	0.06864106	1	0.6362726	1	0.3263145	0.9999674
ENSG00000226397.3	C12orf77	-0.5353466	NA	-1.484068	NA	-0.977043	NA
ENSG00000226403.1	RP11-31F19.1	-2.710938	NA	-3.24584	NA	-3.090256	NA
ENSG00000226415.1	TPI1P1	-2.650808	1	-2.099609	1	-2.341287	0.9999674
ENSG00000226419.2	RP11-31F15.1	-0.0622561	1	0.3329277	1	0.117756	0.9999674
ENSG00000226421.1	SLC25A5P5	-3.417258	NA	-1.765283	NA	-2.565899	NA
ENSG00000226423.1	AC093642.4	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000226427.1	HMGN2P7	0.7246163	NA	2.632503	NA	2.024342	NA
ENSG00000226428.1	RP11-106M7.4	2.527506	NA	2.29791	NA	2.367311	NA
ENSG00000226430.3	USP17L7	-3.599166	NA	-1.358931	NA	-2.762315	NA
ENSG00000226435.6	ANKRD18DP	0.1660437	1	0.3885213	1	0.2701533	0.9999674
ENSG00000226436.1	RP1-22N22.1	1.079313	NA	2.395847	NA	1.932144	NA
ENSG00000226439.3	RP11-621K7.1	-2.34742	NA	-1.699138	NA	-1.971957	NA
ENSG00000226440.3	RP11-506B6.6	-3.058061	NA	-2.899713	NA	-2.97902	NA
ENSG00000226443.3	GAPDHP32	-0.9021736	NA	-0.3496815	NA	-0.6077683	NA
ENSG00000226445.1	XXyac-YX65C7_A.2	-3.346464	NA	0.679753	NA	-1.010398	NA
ENSG00000226448.1	RP11-93L14.1	-2.039693	NA	-0.4655896	NA	-1.239268	NA
ENSG00000226450.2	CYP2D8P1	-1.443349	NA	-1.285001	NA	-1.364207	NA
ENSG00000226453.1	RP11-379B8.1	0.5638159	1	0.4425409	1	0.5312257	0.9999674
ENSG00000226465.1	RP13-401N8.1	-0.3343211	1	-0.00717476	1	-0.2504595	0.9999674
ENSG00000226471.2	CTA-292E10.6	-1.651202	1	-0.7789922	1	-1.263564	0.9999674
ENSG00000226472.3	RP11-551L14.4	-3.058061	NA	-2.899713	NA	-2.97902	NA
ENSG00000226473.2	AC079807.1	2.009417	NA	2.090038	NA	2.055281	NA
ENSG00000226476.2	RP11-776H12.1	0.3949057	NA	-0.4686548	NA	0.1499782	NA
ENSG00000226478.2	UPF3AP1	-2.006917	NA	2.172892	NA	0.4539399	NA
ENSG00000226479.3	TMEM185B	0.08126482	1	0.07854361	1	0.07999867	0.9999674
ENSG00000226482.1	ADIPOQ-AS1	-1.923691	NA	-1.765342	NA	-1.844595	NA
ENSG00000226483.2	RP5-964H19.2	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000226484.2	RP11-87M18.2	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000226485.1	RBM22P3	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000226493.1	RP11-524O24.2	-1.346029	NA	-5.251555	NA	-3.630955	NA
ENSG00000226496.1	LINC00323	3.449228	NA	2.985613	NA	2.924694	NA
ENSG00000226498.2	RP11-182B22.2	-0.427806	NA	2.003196	NA	0.8984342	NA
ENSG00000226499.1	RP5-882O7.1	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000226501.2	USF1P1	0.8977447	NA	2.47186	NA	1.698333	NA
ENSG00000226507.1	IPMKP1	-0.8702389	1	-0.4174581	1	-0.6103062	0.9999674
ENSG00000226510.1	UPK1A-AS1	-0.7147924	NA	-0.5564442	NA	-0.6356016	NA
ENSG00000226521.3	AC126365.1	4.423552	NA	1.056041	NA	3.338325	NA
ENSG00000226524.2	RP1-102H19.8	-1.67241	1	-0.3541353	1	-1.426181	0.9999674
ENSG00000226525.4	RPS7P10	-1.0065	NA	0.6529013	NA	-0.5163174	NA
ENSG00000226527.1	AP000289.6	-0.5064378	NA	-1.765378	NA	-1.123277	NA
ENSG00000226530.1	RP11-348F1.2	1.463156	1	1.516368	1	1.514815	0.9999674
ENSG00000226532.1	RP5-1052M9.1	-1.240258	NA	-0.3421295	NA	-0.7022812	NA
ENSG00000226535.1	RP11-417L14.1	-1.4441	NA	-0.7626201	NA	-1.063908	NA
ENSG00000226536.1	SETP15	-0.6224054	NA	-1.881345	NA	-1.239268	NA
ENSG00000226537.1	OR7E33P	-2.854373	NA	-2.696025	NA	-2.775323	NA
ENSG00000226539.1	AC012512.1	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000226540.2	GAPDHP73	3.236718	NA	2.089978	NA	2.746336	NA
ENSG00000226542.1	AC114814.4	-0.5133088	NA	1.060801	NA	0.2871977	NA
ENSG00000226544.4	RPL7P22	-0.5133363	NA	2.003178	NA	1.116294	NA
ENSG00000226545.1	RP4-633I8.3	-0.6225288	NA	1.177458	NA	0.5835311	NA
ENSG00000226548.1	AC016722.3	2.488932	NA	2.00309	NA	2.254436	NA
ENSG00000226549.3	SCDP1	-0.2263317	1	0.800478	1	0.2920002	0.9999674
ENSG00000226556.2	NPM1P49	-3.346402	NA	-1.765286	NA	-2.565899	NA
ENSG00000226562.2	RP11-255A11.21	-2.672989	1	1.405432	1	0.3040985	0.9999674
ENSG00000226564.1	FTH1P20	0.2244481	NA	1.010912	NA	0.4714447	NA
ENSG00000226572.1	SNORD57	-0.7158732	1	-1.763066	1	-1.176852	0.9999674
ENSG00000226573.1	CTA-85E5.7	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000226574.1	SPANXA2-OT1	-2.854269	NA	-5.142861	NA	-4.265059	NA
ENSG00000226577.1	MICC	-1.923729	NA	-0.2529987	NA	-1.123277	NA
ENSG00000226578.1	RP11-258F22.1	-2.777252	NA	-2.900905	NA	-2.955803	NA
ENSG00000226580.1	RPL39P40	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000226600.2	CT47A9	NA	NA	NA	NA	NA	NA
ENSG00000226601.1	RP11-239E10.3	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000226621.1	AC083855.5	NA	NA	NA	NA	NA	NA
ENSG00000226624.1	CTA-351J1.1	3.448345	NA	2.696098	NA	3.098004	NA
ENSG00000226627.1	SHANK2-AS1	-0.5133412	NA	2.17283	NA	1.17523	NA
ENSG00000226629.1	LINC00974	1.849741	NA	-0.3549882	NA	0.909406	NA
ENSG00000226632.1	UBE2V1P1	3.349742	NA	0.6834897	NA	2.01163	NA
ENSG00000226633.2	PPIAP28	0.009346148	NA	1.155901	NA	0.7218808	NA
ENSG00000226637.1	RP6-206I17.3	-0.4022378	1	-1.099473	1	-0.7210669	0.9999674
ENSG00000226640.2	RP11-21J7.1	0.9949401	NA	-0.3549633	NA	0.2871977	NA
ENSG00000226642.1	ACTG1P12	0.2105814	NA	-0.7932832	NA	-0.2191907	NA
ENSG00000226644.1	RP11-128M1.1	-0.3870172	1	-0.004519677	1	-0.2389922	0.9999674
ENSG00000226645.1	AP006216.10	0.9948989	NA	1.060757	NA	1.048276	NA
ENSG00000226646.1	RP11-382K22.1	-2.149402	NA	-3.69833	NA	-2.903416	NA
ENSG00000226647.2	RP11-336A10.2	-0.5064378	NA	-1.765378	NA	-1.123277	NA
ENSG00000226648.1	RP1-1J6.2	0.9078431	NA	-2.702781	NA	-0.1559696	NA
ENSG00000226650.4	KIF4B	-2.004383	1	0.1632917	1	-1.132015	0.9999674
ENSG00000226666.1	HSPA9P1	-0.1562477	NA	-4.228646	NA	-0.5257962	NA
ENSG00000226667.2	RP11-292F22.5	-3.645573	NA	-0.9594085	NA	-1.957088	NA
ENSG00000226674.4	TEX41	-3.458443	NA	-0.9623494	NA	-1.819911	NA
ENSG00000226675.1	RP11-666A1.3	1.111363	NA	-0.08536552	NA	0.4507909	NA
ENSG00000226683.2	PWWP2AP1	-0.5132501	NA	-0.2498296	NA	-0.4341026	NA
ENSG00000226684.2	RP3-418C23.2	0.7921003	NA	1.97786	NA	1.535272	NA
ENSG00000226686.3	AC012309.5	0.1861502	1	0.2372653	1	0.2108566	0.9999674
ENSG00000226688.2	ENTPD1-AS1	-0.3050651	1	-0.2118805	1	-0.263165	0.9999674
ENSG00000226690.2	AC005281.1	-2.039502	NA	-4.328093	NA	-3.450295	NA
ENSG00000226695.1	ANKRD20A10P	-1.462511	NA	-1.386426	NA	-1.419364	NA
ENSG00000226696.1	LENG8-AS1	1.232745	1	0.7696401	1	1.027257	0.9999674
ENSG00000226699.1	RP11-122K13.7	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000226701.1	RP11-570G20.1	-1.437222	NA	0.6584253	NA	0.007896151	NA
