gene_id	Symbol	tpm_cutoff	log2FoldChange.mem.cyt.293_1	log2FoldChange.mem.cyt.293_2	tc_CDS_norm
ENSG00000145882.6	PCYOX1L	12.47	4.07945615856	3.39809914684878	1.76423416198877
ENSG00000145901.10	TNIP1	30.02	-0.168976075369425	0.20154614385659	NA
ENSG00000145907.10	G3BP1	131.42	-1.63379145362134	-1.02088246587272	0.0913103028458378
ENSG00000145912.4	NHP2	533.5	-0.337988515980528	-0.109230822342965	0.0552952202436739
ENSG00000145916.14	RMND5B	34.775	0.372140311627944	0.252534207351862	NA
ENSG00000145919.6	BOD1	69.085	-0.317132489012676	-0.261374406748821	NA
ENSG00000145979.13	TBC1D7	30.64	0.263892979231845	0.0861855374427339	NA
ENSG00000145982.7	FARS2	10.965	-1.04920645354147	0.028800340672745	NA
ENSG00000146007.6	ZMAT2	91.92	-0.686682398275591	-0.415115705272752	NA
ENSG00000146063.14	TRIM41	29.195	-0.18872444590945	-0.587891920410339	NA
ENSG00000146066.2	HIGD2A	248.955	0.140826578153806	0.0650912212032146	NA
ENSG00000146067.11	FAM193B	15.1	0.235281703433131	0.0646754131235841	NA
ENSG00000146072.6	TNFRSF21	13.325	2.67032352016307	2.01368692215536	NA
ENSG00000146083.7	RNF44	15.47	0.257883132370263	0.337324907834099	0.129282482223659
ENSG00000146085.7	MUT	13.78	-0.643473674800689	-0.325597846161919	0.290275761973875
ENSG00000146109.3	ABT1	44.305	-0.504568565124288	-0.444416614789245	NA
ENSG00000146143.13	PRIM2	19.81	-1.35999399082363	-0.498181054537654	NA
ENSG00000146215.9	CRIP3	10.865	0.376527628868883	0.085045002594669	NA
ENSG00000146223.10	RPL7L1	225.98	-0.873236146834109	-0.549946851158484	NA
ENSG00000146242.5	TPBG	12.595	4.15008220549077	3.22990503348558	6.78840809845177
ENSG00000146247.13	PHIP	11.86	-0.476991702016017	-0.230382117851145	1.72849915682968
ENSG00000146263.7	MMS22L	18.11	0.0871163996233449	-0.000882006210995189	1.5184980673661
ENSG00000146267.11	FAXC	17.075	0.24950346675429	0.2209693706635	NA
ENSG00000146278.10	PNRC1	20.585	0.247794314746679	-0.393275844945751	NA
ENSG00000146281.5	PM20D2	50.915	-0.5031565967748	-0.323114242564834	0.0883825984483944
ENSG00000146282.13	RARS2	41.975	-0.607122938637919	-0.369128487485007	NA
ENSG00000146386.7	ABRACL	107.135	-0.248760180709674	-0.0741664322462271	NA
ENSG00000146409.6	SLC18B1	28.745	2.95996905812502	2.33396880942906	2.59175508784136
ENSG00000146410.7	MTFR2	16.81	0.145563124012947	0.0988911284614971	NA
ENSG00000146416.12	AIG1	66.18	2.56605961447943	2.76030568962053	2.04744635841644
ENSG00000146425.6	DYNLT1	271.14	-0.33753736941497	-0.274514039925028	NA
ENSG00000146433.8	TMEM181	18.51	2.21904697336327	2.02822687059482	15.505132360886
ENSG00000146457.10	WTAP	71.04	-0.17745168949557	-0.132815408440516	NA
ENSG00000146463.7	ZMYM4	22.325	-0.389546458820699	-0.101197224242437	0.716685330347144
ENSG00000146476.6	C6orf211	31.74	-1.06070011004403	-0.756287149672819	NA
ENSG00000146535.9	GNA12	11.49	0.247475909307098	0.184621002487381	NA
ENSG00000146540.10	C7orf50	58.655	-0.169057686563212	-0.0519979906046253	NA
ENSG00000146574.11	CCZ1B	25.57	-0.215470862499403	0.114110516078936	NA
ENSG00000146592.12	CREB5	17.185	0.711055760535878	0.249812188279323	NA
ENSG00000146670.5	CDCA5	42.08	-0.216688150422611	-0.122505300401227	0.285171102661597
ENSG00000146676.5	PURB	24.155	1.19040221351796	1.0024255250947	NA
ENSG00000146701.7	MDH2	200.79	-0.620412374717725	-0.385581553847375	0.249016385278151
ENSG00000146729.5	GBAS	71.465	-0.308156024632519	-0.279742020719179	0.286853704610649
ENSG00000146731.6	CCT6A	189.7	-1.0994928207376	-0.715239122797374	0.0922509225092251
ENSG00000146733.9	PSPH	32.53	-0.31178023196801	-0.123192000336326	NA
ENSG00000146830.9	GIGYF1	11.03	0.788189231464618	0.218190056833841	NA
ENSG00000146833.11	TRIM4	14.565	-0.371933604135153	-0.389509015022832	NA
ENSG00000146834.9	MEPCE	38.075	-0.208847601090073	-0.343522809748652	NA
ENSG00000146842.12	TMEM209	21.24	3.48966660421962	3.14796173502942	30.3907721280603
ENSG00000146872.13	TLK2	25.415	-0.71410249146014	-0.719245523467201	NA
ENSG00000146909.3	NOM1	16.52	-0.546916084783584	-0.61188960851788	NA
ENSG00000146918.15	NCAPG2	47.965	-0.209453237817082	-0.248494758286218	NA
ENSG00000146963.13	C7orf55-LUC7L2	66.055	-1.15588959537126	-0.754385606191317	NA
ENSG00000147044.16	CASK	20.3	0.252288927275933	0.13057844755023	0.911330049261084
ENSG00000147050.10	KDM6A	12.84	0.265563869451887	0.336946666093839	0.389408099688474
ENSG00000147065.12	MSN	34.585	-1.65170998361808	-0.171962129849877	0.130114211363308
ENSG00000147099.15	HDAC8	22.785	-0.469451931622563	-0.542597008728148	NA
ENSG00000147100.5	SLC16A2	10.635	3.32865981293975	3.64137029786114	28.7729196050776
ENSG00000147123.10	NDUFB11	209.3	0.921256156558752	0.911481753914597	2.20735785953177
ENSG00000147130.10	ZMYM3	17.935	-0.587788721238443	-0.476051838376218	0.278784499581823
ENSG00000147133.11	TAF1	14.825	-0.430518662309186	-0.368877032212238	0.438448566610455
ENSG00000147140.11	NONO	394.555	-1.74514443695312	-0.977126839891627	0.205294572366337
ENSG00000147155.6	EBP	160.03	2.44919505601398	2.40084452358759	0.746734987189902
ENSG00000147162.9	OGT	34.395	0.204882735846675	0.601985292847959	0.901293792702428
ENSG00000147164.7	SNX12	42.435	-0.553388358036588	-0.342412025511152	NA
ENSG00000147180.12	ZNF711	194.955	-0.612611794716511	-0.759917137070495	0.0692467492498269
ENSG00000147224.6	PRPS1	136.135	-0.829293620693088	-0.486250787394746	0.429720498035039
ENSG00000147231.9	CXorf57	30.595	-0.899194488477763	-0.66938109728499	4.60859617584573
ENSG00000147257.9	GPC3	19.18	4.67452988451076	5.34817392151709	3.85818561001043
ENSG00000147274.10	RBMX	318.61	-1.15616180932086	-0.529241047571705	NA
ENSG00000147364.12	FBXO25	18.705	-0.283541476085263	-0.359215092709233	NA
ENSG00000147382.14	FAM58A	27.585	0.353761782313089	0.227904003089245	NA
ENSG00000147383.6	NSDHL	26.94	0.829580704166208	1.0777929689854	NA
ENSG00000147400.8	CETN2	45.84	-0.400055647045449	-0.340668689951416	NA
ENSG00000147403.12	RPL10	6873.595	-0.726788619193124	-0.359857422603142	NA
ENSG00000147416.6	ATP6V1B2	51.2	-1.00790695723802	-0.480416804130067	0.556640625
ENSG00000147419.12	CCDC25	36.325	-0.536381790246897	-0.502012916128681	NA
ENSG00000147439.7	BIN3	22.61	-0.178817654983557	-0.11753092355843	0.176912870411322
ENSG00000147454.9	SLC25A37	28.27	1.64369935951587	1.05338960557707	NA
ENSG00000147457.9	CHMP7	43.9	-0.517918620802931	-0.452539872937628	NA
ENSG00000147471.7	PROSC	32.47	-0.260494116601265	-0.17894964529095	NA
ENSG00000147475.10	ERLIN2	32.305	3.36969713569961	3.67736099327312	1.30010834236186
ENSG00000147526.15	TACC1	16.17	2.62378892431823	2.62449301614571	NA
ENSG00000147533.12	GOLGA7	55.04	0.450273114380443	0.591454737014786	0.154433139534884
ENSG00000147536.7	GINS4	29.3	-0.450887761976268	-0.198908695532973	NA
ENSG00000147548.12	WHSC1L1	27.58	0.299251535363176	0.170146159973764	NA
ENSG00000147586.5	MRPS28	80.63	-0.030559681133245	-0.121505757574446	NA
ENSG00000147592.4	LACTB2	27.095	-0.472886195832037	-0.376448737368478	NA
ENSG00000147601.9	TERF1	21.28	0.865565709591503	0.471220174308534	NA
ENSG00000147604.9	RPL7	2406.25	-1.20441865126821	-0.847037045848872	NA
ENSG00000147649.5	MTDH	35.105	3.54474438417219	3.57137051096744	6.77966101694915
ENSG00000147654.10	EBAG9	14.635	1.40250669544972	1.06827041086561	NA
ENSG00000147669.6	POLR2K	101.82	-0.247686361138879	-0.256038563731536	NA
ENSG00000147676.9	MAL2	19.185	0.763354098092769	0.618330056463071	NA
ENSG00000147677.6	EIF3H	124.94	-1.05841642356372	-0.659128932967383	0.416199775892428
ENSG00000147684.3	NDUFB9	264.095	1.40736467096217	1.48908225013187	0.0227190972945342
ENSG00000147687.12	TATDN1	30.95	-1.02431527799976	-0.752911079288	NA
ENSG00000147789.11	ZNF7	15	-0.2988023779698	-0.14552759920495	NA
ENSG00000147804.5	SLC39A4	12.785	0.858186179225905	0.129164139575298	NA
ENSG00000147853.12	AK3	34.885	-0.303756565133949	-0.207457155549349	NA
ENSG00000147854.12	UHRF2	16.105	0.26888213131952	0.316357165816462	NA
ENSG00000147874.6	HAUS6	18.165	-0.0974589578894569	0.156244554651618	0.908340214698596
ENSG00000147883.9	CDKN2B	11.28	0.375898226528838	0.241754233676512	NA
ENSG00000147889.12	CDKN2A	185.255	1.03627287155224	0.0359653197552187	NA
ENSG00000147955.12	SIGMAR1	146.205	3.36803992167775	3.23500847426057	0.355664990937382
ENSG00000147996.12	CBWD5	17.72	-0.256430656237133	-0.292208316160592	NA
ENSG00000148019.8	CEP78	13.36	-0.0503587214030352	-0.068180528090934	NA
ENSG00000148090.7	AUH	10.195	-0.44067814827533	-0.354114221016367	NA
ENSG00000148110.11	HIATL1	33.01	2.99091930425529	2.43709939325042	2.01454104816722
ENSG00000148153.9	INIP	13.725	-0.111256656959739	-0.0523212304935528	NA
ENSG00000148175.8	STOM	13.98	4.30158314777456	4.1291641395753	5.54363376251788
ENSG00000148187.13	MRRF	28.235	-0.388634038867529	-0.190962109895822	NA
ENSG00000148229.8	POLE3	86.47	-0.062732825054308	0.209557045775763	NA
ENSG00000148248.9	SURF4	107.86	3.75615073271423	3.76913531905333	5.12238086408307
ENSG00000148290.5	SURF1	32.63	0.841278337944459	1.18193867922384	NA
ENSG00000148291.5	SURF2	36.36	-0.26722739627246	-0.124394326045458	NA
ENSG00000148296.5	SURF6	31.265	-0.782404163731715	-0.936246412894721	NA
ENSG00000148297.11	MED22	25.785	0.163671171531624	-0.196290712886837	NA
ENSG00000148300.7	REXO4	40.15	-0.629264992775134	-0.777429997007123	NA
ENSG00000148303.12	RPL7A	5090.605	-1.0471045854431	-0.55371876754804	NA
ENSG00000148308.13	GTF3C5	88.75	-0.329112916354552	-0.0803164737054002	0.129577464788732
ENSG00000148331.7	ASB6	34.24	0.181942058796329	-0.152604084819211	NA
ENSG00000148334.10	PTGES2	33.19	0.0440654467718252	-0.0305987116564836	NA
ENSG00000148335.10	NTMT1	86.595	-0.478248292914138	0.00131150893880037	NA
ENSG00000148337.15	CIZ1	40.655	-0.352014421264136	-0.387319985241182	NA
ENSG00000148341.13	SH3GLB2	57.22	0.320602586171445	0.16000803915434	NA
ENSG00000148343.14	FAM73B	13.88	1.83556634905466	1.15217121105154	NA
ENSG00000148358.15	GPR107	21.95	2.89500863147591	2.88586081032874	11.2984054669704
ENSG00000148362.6	C9orf142	100.395	-0.124308274138673	-0.258573990370124	NA
ENSG00000148384.11	INPP5E	10.76	0.526756510371505	0.0867814461835025	NA
ENSG00000148396.14	SEC16A	32.085	0.254253006477125	-0.0846990217608513	NA
ENSG00000148399.7	DPH7	41.03	-0.0602148701260921	0.124912877696167	NA
ENSG00000148426.8	PROSER2	10.96	-0.196179523890643	-0.008167834614208	NA
ENSG00000148444.11	COMMD3	42.67	-0.118533072881273	0.00744554047042088	NA
ENSG00000148450.8	MSRB2	11.625	0.337789999172245	0.29064944646148	NA
ENSG00000148459.11	PDSS1	23.195	0.0737041472477094	0.0107997988366402	NA
ENSG00000148468.12	FAM171A1	24.135	1.95020081110163	1.68124608647702	0.248601615910503
ENSG00000148481.9	FAM188A	37.54	-0.224179460766602	-0.0437527917018272	NA
ENSG00000148484.13	RSU1	31.665	-0.589607476569071	-0.30608645921946	0.742144323385441
ENSG00000148498.11	PARD3	21.825	-0.766434662920607	-0.471351896300741	0.595647193585338
ENSG00000148572.10	NRBF2	11.905	-0.331783662476955	-0.225712904373685	NA
ENSG00000148606.8	POLR3A	17.095	-0.978799946516578	-0.43067284621481	NA
ENSG00000148634.11	HERC4	11.23	-0.717565909103893	-0.60363382037568	NA
ENSG00000148660.16	CAMK2G	16.205	-0.0427040193463829	-0.0947183922459217	NA
ENSG00000148672.7	GLUD1	96.275	-0.654822380863157	-0.296219666731523	0.270059724746819
ENSG00000148688.9	RPP30	36.68	-0.603848799590108	-0.350448867414325	0.272628135223555
ENSG00000148690.10	FRA10AC1	21.94	-0.0583957981655146	-0.21039663866765	NA
ENSG00000148700.9	ADD3	33.705	-0.697078945892039	-0.281745717589136	1.88399347277852
ENSG00000148719.10	DNAJB12	19.845	2.24016502652352	2.1284294575607	NA
ENSG00000148730.6	EIF4EBP2	34.99	-0.21099884557708	0.00939297762239466	NA
ENSG00000148773.8	MKI67	19.54	0.429148720906921	0.630803714058685	0.997952917093142
ENSG00000148798.5	INA	12.195	-0.55724914027906	-0.524732992628764	NA
ENSG00000148803.7	FUOM	11.45	-0.573994108821409	-0.195549081738603	NA
ENSG00000148824.14	MTG1	46.33	-0.0810430388689961	-0.301297522572919	NA
ENSG00000148834.8	GSTO1	252.835	-0.559076176733567	-0.0579129512473742	0.0158205944588368
ENSG00000148840.6	PPRC1	34.66	0.565660738914592	0.259341181536018	0.302942873629544
ENSG00000148843.9	PDCD11	20.89	-0.503779698994472	0.0441747680637993	2.10627094303495
ENSG00000148908.10	RGS10	87.375	-0.190971519933671	-0.201376183571272	NA
ENSG00000148925.6	BTBD10	11.73	-0.848555855981308	-0.241847988765455	NA
ENSG00000148926.5	ADM	14.83	3.08079533533943	2.87453719079176	NA
ENSG00000148943.7	LIN7C	13.565	-0.660087912430025	-0.416777894901067	NA
ENSG00000148950.5	IMMP1L	76.475	-0.0790984207681175	-0.302340571292316	NA
ENSG00000148985.15	PGAP2	18.125	1.11230630808465	0.730921882839432	4.8
ENSG00000149084.7	HSD17B12	51.59	3.10165240055142	3.07494374857741	5.85384764489242
ENSG00000149089.8	APIP	51.145	-0.35187182980218	-0.233397254290798	NA
ENSG00000149091.11	DGKZ	20.885	-0.0556199072316682	-0.201503804876224	NA
ENSG00000149100.8	EIF3M	316.645	-0.797315670489528	-0.479061724588076	0.0710574934074437
ENSG00000149115.9	TNKS1BP1	10.85	0.0874980145021441	-0.25055802918977	NA
ENSG00000149136.3	SSRP1	203.165	-1.12827077593827	-0.567084192569778	1.09270789752172
ENSG00000149150.4	SLC43A1	10.59	2.04363109962275	1.73175653431825	8.68744098205855
ENSG00000149179.9	C11orf49	28.285	0.302971021898802	0.229831939373296	NA
ENSG00000149182.10	ARFGAP2	28.26	-1.02628548655287	-0.57252089158303	NA
ENSG00000149187.13	CELF1	39.775	-0.56249846998358	-0.613924078272401	NA
ENSG00000149196.11	C11orf73	59.875	-0.385880721967079	0.116632710848764	0.0668058455114822
ENSG00000149212.6	SESN3	13.31	-0.14801632103379	0.0368912543031128	NA
ENSG00000149231.7	CCDC82	10.265	-0.442668115672387	-0.760284989496957	NA
ENSG00000149257.9	SERPINH1	43.095	4.56143269794277	3.41164863745727	4.64090961828518
ENSG00000149269.5	PAK1	26.21	-0.183565997739376	0.0507767432106178	NA
ENSG00000149273.10	RPS3	3759.18	-0.848415703455206	-0.42354979331825	0.0678339425087386
ENSG00000149294.12	NCAM1	11.44	3.69496486162341	3.78016540185928	NA
ENSG00000149311.13	ATM	11.85	0.5503497641857	0.309017664072322	NA
ENSG00000149313.6	AASDHPPT	54.815	-0.662247594478351	-0.410023288681678	1.11283407826325
ENSG00000149328.10	GLB1L2	24.975	3.67266553571689	3.11662004668643	4.48448448448448
ENSG00000149357.5	LAMTOR1	66.715	0.0664784035174997	0.115176399821652	NA
ENSG00000149428.14	HYOU1	29.15	3.51379727552554	3.08670171945358	NA
ENSG00000149476.10	DAK	21.04	-0.862879718036254	-0.313015181219495	NA
ENSG00000149480.2	MTA2	71.63	-0.715915865037253	-0.282687729140049	0.342035460002792
ENSG00000149483.7	TMEM138	25.045	2.44255015288914	1.85459625322599	NA
ENSG00000149485.12	FADS1	19.16	3.04786455506571	3.53730496582971	1.46137787056367
ENSG00000149503.8	INCENP	30.46	-0.706197293374794	-0.394215196856042	0.558108995403808
ENSG00000149531.10	FRG1B	10.27	0.179365923595465	-0.177082333079795	NA
ENSG00000149532.11	CPSF7	42.23	-0.445348846640774	-0.272284294955591	0.485436893203884
ENSG00000149541.5	B3GAT3	29.71	2.52819170338607	2.18674499696478	0.168293503870751
ENSG00000149547.10	EI24	128.97	0.70430240402055	0.772877816954967	1.42668837714197
ENSG00000149554.8	CHEK1	30.455	-0.836980696586526	-0.635584611104447	0.64028895091118
ENSG00000149582.11	TMEM25	13.11	2.23188792383732	1.73167426618941	NA
ENSG00000149600.7	COMMD7	25.115	-0.00179850634710639	0.127430271713151	NA
ENSG00000149636.11	DSN1	41.925	-0.393306115929926	-0.495550284603532	NA
ENSG00000149657.15	LSM14B	34.56	-0.554596821865208	-0.512775696088713	0.405092592592593
ENSG00000149658.13	YTHDF1	32.165	0.184679573326986	-0.0466856958241202	NA
ENSG00000149716.8	ORAOV1	24.365	0.389931619439669	0.12868139068644	NA
ENSG00000149743.9	TRPT1	19.465	-0.203696952845611	0.157784817515066	NA
ENSG00000149761.4	NUDT22	19.555	0.207766199505127	0.250088921834904	NA
ENSG00000149792.4	MRPL49	47.255	-0.406513835845298	-0.18686335387238	NA
ENSG00000149806.6	FAU	867.57	-0.342089361930499	-0.0824684576845868	NA
ENSG00000149809.10	TM7SF2	11.715	3.42382003164369	1.99178845199052	1.66453265044814
ENSG00000149823.3	VPS51	53.605	0.204218951693367	0.0353076763731876	NA
ENSG00000149923.9	PPP4C	195.155	0.267014144122392	0.137507098456694	0.412492634060106
ENSG00000149925.12	ALDOA	1029.51	-1.08172140872304	-0.467722281872537	0.0947052481277501
ENSG00000149929.11	HIRIP3	39.815	-0.894780198550677	-0.763099050172953	NA
ENSG00000149930.13	TAOK2	22.825	0.16254483270728	-0.116499212476228	1.51150054764513
ENSG00000149932.12	TMEM219	68.06	0.197528397857671	0.366898206313225	0.191007934175727
ENSG00000149948.9	HMGA2	38.85	-0.155091900451688	-0.331878113909311	NA
ENSG00000150093.14	ITGB1	111.665	3.42442695479152	3.02033767023989	7.91205838893118
ENSG00000150316.7	CWC15	33.625	-0.283707591097975	-0.316738731753975	NA
ENSG00000150401.10	DCUN1D2	28.59	0.535722860796553	-0.161644238048504	NA
ENSG00000150403.13	TMCO3	30.87	2.27220537902481	1.85757707294662	1.31195335276968
ENSG00000150433.5	TMEM218	22.71	0.776076620878719	0.755983145392916	NA
ENSG00000150456.6	N6AMT2	17.875	-0.211055572011409	-0.0881623318002791	NA
ENSG00000150459.8	SAP18	58.15	-0.376949676758989	-0.129219473333037	0.206362854686157
ENSG00000150551.10	LYPD1	14.535	0.897764531979652	0.965980716012041	NA
ENSG00000150593.11	PDCD4	73.55	-1.32699616554566	-1.14207528910999	0.224337185588035
ENSG00000150687.7	PRSS23	17.55	3.09124469255682	2.86736034306782	NA
ENSG00000150712.6	MTMR12	14.985	-0.321304996390443	-0.131821609084704	0.533867200533867
ENSG00000150753.7	CCT5	498.705	-1.17267743505577	-0.512114826622153	0.156405089180979
ENSG00000150756.9	FAM173B	16.065	0.272027314690533	0.515959782941864	NA
ENSG00000150760.8	DOCK1	10.465	-0.459085553230235	-0.314319907552355	NA
ENSG00000150768.11	DLAT	33.88	-0.939653180653892	-0.759636124424657	0.678866587957497
ENSG00000150776.13	C11orf57	19.19	-0.566413938705767	-0.407067009124597	NA
ENSG00000150779.7	TIMM8B	119.755	-0.34938198454063	0.0226347935381028	0.204584359734458
ENSG00000150787.3	PTS	57.205	-0.24976793465412	-0.333124705992858	NA
ENSG00000150867.9	PIP4K2A	35.225	-0.231549329138777	-0.260003292779813	NA
ENSG00000150977.9	RILPL2	18.26	-0.249654396405727	-0.411113721429411	NA
ENSG00000150990.3	DHX37	21.15	-1.23898866920554	-0.875196061130769	NA
ENSG00000150991.10	UBC	994.835	-2.48358102796833	-1.26509138369163	0.0673478516537918
ENSG00000151092.12	NGLY1	17.23	-0.126214739426013	-0.0993730219820588	0.232153221125943
ENSG00000151093.3	OXSM	12.195	-0.72448144772391	-0.126412888294854	NA
ENSG00000151131.5	C12orf45	16.03	-0.247172501548911	-0.746724720991969	0.343106674984404
ENSG00000151135.5	C12orf23	37.21	-0.292710955029161	-0.369013595353334	NA
ENSG00000151148.9	UBE3B	13.405	0.388809225068724	0.518223884635077	NA
ENSG00000151208.12	DLG5	18.395	-0.185019078153421	-0.162418596902836	NA
ENSG00000151233.6	GXYLT1	13.46	3.07488368081926	2.66874673679244	18.8707280832095
ENSG00000151239.9	TWF1	53.72	-0.842771841432307	-0.555784172569661	NA
ENSG00000151247.8	EIF4E	90.295	-0.541908495610872	-0.690911286456295	0.215958801705521
ENSG00000151287.12	TEX30	45.05	-0.242690238553844	-0.019531859519518	NA
ENSG00000151292.13	CSNK1G3	23.97	-0.306894921083796	-0.359215092709233	NA
ENSG00000151327.8	FAM177A1	18.585	0.37778660361514	0.682527622617899	NA
ENSG00000151332.14	MBIP	21.91	-0.0793782875571756	0.0625724766597917	NA
ENSG00000151348.9	EXT2	25.125	4.87144539983139	4.81372538110453	13.7313432835821
ENSG00000151353.10	TMEM18	22.055	1.57058090120409	1.58625683379886	0.22670596236681
ENSG00000151366.8	NDUFC2	320.885	2.46472429660888	2.48007810542827	NA
ENSG00000151413.12	NUBPL	12.44	-0.600391253380514	-0.514291245907118	NA
ENSG00000151414.10	NEK7	23.015	-0.481103433828957	-0.341642980748166	NA
ENSG00000151465.9	CDC123	166.385	-0.594778629767823	-0.317365823675607	0.408690687261472
ENSG00000151468.9	CCDC3	16.985	0.900373780120758	1.07860005924515	NA
ENSG00000151491.8	EPS8	12.66	-0.984272543787614	-0.599841788216468	1.06635071090047
ENSG00000151498.7	ACAD8	10.295	-0.216183832635431	-0.53514021569193	NA
ENSG00000151500.10	THYN1	32.375	-0.834290611413229	-0.589269594274724	NA
ENSG00000151502.6	VPS26B	23.18	-0.0616206239151622	-0.182231905140735	NA
ENSG00000151503.8	NCAPD3	47.335	-0.532569246197043	-0.303925080008308	0.739410584134361
ENSG00000151532.9	VTI1A	15.02	-0.144946608721455	0.0722637135026208	NA
ENSG00000151552.7	QDPR	20.32	-0.505844857287083	0.0891445835519834	0.295275590551181
ENSG00000151576.6	QTRTD1	17.8	-0.944168840682009	-0.737620565198373	NA
ENSG00000151657.7	KIN	12.55	-1.35052519463202	-1.00218319686595	NA
